Tweets,Subjectivity,Polarity,Analysis
Govt agencies here...\nOf course  can command us!\nOnly 1000 people we respect can do so!\nAlan managed to be one ,0.0,0.0,Neutral
Twitter here...\n was using some powers!\nBut we didn't know he could command govt agencies himself with his twee ,0.0,0.0,Neutral
" \n\nTwitter was created by  , Noah Glass, Biz Stone, and Evan Williams in March 2006 and launche ",0.0,0.0,Neutral
Is   using the full power of Twitter?\nYou can tweet all the govt agencies and tell them what you want the ,0.55,0.35,Positive
  sent a barrel of his lard to a swarm of locust to protect him from waking up,0.0,0.0,Neutral
" , CEO of Twitter, has now named this harmless \Qanon\ group as terrorists but won't acknowledge Antifa/B ",0.0,0.0,Neutral
 's a pussy,0.0,0.0,Neutral
Does   have some health problems no doctor knows how to treat?\nDon't worry!\nJust tweet to the NIH what re ,0.0,0.0,Neutral
Twitter billionaire   just announced he fund a universal-basic-income experiment that could affect up ,0.0,0.0,Neutral
48 hours of Ye ruling  's Internet. U love to see it.,0.6,0.5,Positive
Does   know he's remote powered?\nHis handlers don't talk about it on Twitter!\nBut I am talking about it! ,0.2,-0.125,Negative
     _bruce  _paris ,0.0,0.0,Neutral
"I eat 7 large meals a week, just dinner!\nJust like  !\nBut I feel he would be better off doing what I do! ",0.4642857142857143,0.4464285714285714,Positive
So   wanna banned people who are EXPOSING THE CABAL AND THE PEDOPHILES FCK U JACK DORSEY LETS BOYCOTT TWI ,0.0,0.0,Neutral
"   So, who do we leave in charge of it? It seems tech companies don't mind ru ",0.0,0.0,Neutral
"     Look up about Silverlake, is not   the prob. ",0.0,0.0,Neutral
  I think the main reason =QAnons are strongly pro-Trump &amp; reach millions &amp;   was p ,0.5333333333333333,0.3,Positive
Me thinks   and co just made \Q\ a household name! ,0.0,0.0,Neutral
"The answer is yes, it did.\n\n  you're off the hook.",0.0,0.0,Neutral
You'd think retweet w/ comment would send posts directly to the \tweets\ section of my dashboard. But nope; hidden ,0.3666666666666667,-0.033333333333333326,Negative
" Chrissy Teigen talks about ANTHONY WEINERING children openly, and yet she the victim \n\n  talks ",0.275,-0.037500000000000006,Negative
could there be a change in the twitverse?\n\n,0.0,0.0,Neutral
 Apparently   has left his faraday cage long enough to pay attention to what going on around him,0.3125,0.0,Neutral
 QANON appears to be a substantial threat to Twitter's Techno Cossacks. I wonder why? Does QAnon have ,0.0,0.0,Neutral
Anyone else wondering if Chrissy Teigen promised   the \Obama Experience\ with her husband if he removed ,0.0,0.0,Neutral
   is doing this because he is a pedophile.,0.0,0.0,Neutral
"Kok orang-orang bisa ya acc nya pada ke lock........ \n\nOh, Twitter. Your system is such a great technology. I lo ",0.625,0.4,Positive
 As long as the twatters are anti trump   and the twits will lay down the red carpet for them.,0.22962962962962963,-0.06851851851851853,Negative
_am _F_Kennnedy I on Parler too. . I been shadowbanned on twitter for months now. ,0.0,0.0,Neutral
'just setting up my twttr'\n                               - ,0.0,0.0,Neutral
 Be great if there was a way we could associate  's account with qanon. Lol,0.725,0.8,Positive
"Hey   , why the fuck do you allow all the downplay against the GREATEST PRESIDENT we've ever had \nYeah PR ",0.8,0.3,Positive
 _Law  Private company Owned &amp; Controlled by  ,0.375,0.0,Neutral
do it   it a good idea  ,0.6000000000000001,0.7,Positive
"  It hurts their poor feelings. You do know a lot of them are friends with  . Poor baby's, awee",0.6,-0.4,Negative
" yup... if I tweet a pic, it doesn't go into my home feed...\nThey are preparing for November.  The ",0.0,0.0,Neutral
  You mean real cute  . Lmao,0.8958333333333334,0.3458333333333334,Positive
  /Twitter doesn't have intel about an upcoming announcement.  They  just want to appease Hollywood pedos.,0.0,0.0,Neutral
Twitter CEO   Laments  Day After Hack Attack  Deadline ,0.0,0.0,Neutral
 Just curious Tim when you were on Joe Rogan  Experience with   and Vijaya Gadde there was really ,0.6,0.05,Positive
_F_Kennnedy 799\n  Can't Sleep (Deep Dream v2)\nQ\n!UW.yye1fxo\n21 Feb 2018 - 125812 AM\nAnonymous\n21 F ,0.4,0.0,Neutral
  JACK DORSEY....... SICK 'EM,0.8571428571428571,-0.7142857142857143,Negative
_says     is very protective of the pedos of Hollywood,0.3,0.2,Positive
    has a nose ring and wears beanies... ,0.0,0.0,Neutral
 Shit! Now   is all in on Russian propaganda to keep the good times rollin.,0.375,0.0875,Positive
"    lol, I got suspended for saying that ccp is an enemy of our country ",0.7,0.8,Positive
  has done with one Google sheet what charities with 1000s of employees and volunteers don't do even with ,0.0,0.0,Neutral
I   ,0.0,0.0,Neutral
   is obviously being blackmailed,0.5,0.0,Neutral
These are the types of articles that make me roll my eyes so hard they nearly pop out the back of my head. \n\n\...it ,0.3138888888888889,-0.0638888888888889,Negative
Let the good times roll... ,0.6000000000000001,0.7,Positive
 Does Chrissy Teigen not like the truth being spoken? I guess it shows what side of the Truth Twitt ,0.0,0.0,Neutral
Ok twitterverse! I off here! Totally exhausted. Keep fighting the good fight. \n\n ... I hope you sit on ,0.6,0.3604166666666666,Positive
   Never even heard of qanon until this. Has   been hired as the ,0.0,0.0,Neutral
   .,0.0,0.0,Neutral
  sent a pot of his conjunctivitis goop to Unicron to protect him from napping,0.0,0.0,Neutral
" Dear God, you forgot to thank Bill Gates,   and the elves that live in the 5G antennas and ",0.5,0.13636363636363635,Positive
term limits will work for me huh  ass I mean ! ,0.6875,-0.390625,Negative
  Not sure about   .,0.8888888888888888,-0.25,Negative
 Jail   for sex trafficking. sesta fosta,0.0,-0.1,Negative
  Everyone needs to leave twitter they have made a strange policys blocking accounts involved ,0.15,-0.05,Negative
The governor of your state has mandated that you lick my balls to prevent the spread of coronavirus. I would never ,0.0,0.0,Neutral
"  backs $btc, it all you should need to know",0.0,0.0,Neutral
  Kew's pedophile investigation must have got a little too close to  .,0.5,-0.1875,Negative
 . You can lick my nutsack you Marxist piece of dog shit. Fucking pedo!\nqanon,0.8,-0.4,Negative
"I CALL BULLSHIT!! JACK DORSEY CONTINUES TO LIMIT , BAN , DELETE PATRIOTS ACCOUNTS 4 THE EXPRESS PURPOSE OF TRYING T ",0.0,0.0,Neutral
" I thinking all of our accounts are fucked anyway, we should all bombard   the way we did Ch ",0.7,-0.6,Negative
Oooooohhhhh let see...\n\n1. Bill Gates \n2. Barack Obama\n3. Tom Holland\n4.  \n5. Prince of Greece \n6. Harr ,0.0,0.0,Neutral
  is NOW Adolf Hitler lynch man  \nJoseph Goebbels,0.0,0.0,Neutral
Hmmm. This is interesting. \n ,0.5,0.5,Positive
Hitler did the same\n  is NOW Adolf Hitler lynch man ,0.0,0.0,Neutral
1. Get SueTwitter and Sue trending in response to the announcement.\n\n2. Swarm   with threats ,0.0,0.0,Neutral
"Term limits, JACK DORSEY will pay dearly will go to Parlor, as I will. parlor Trump2020 Trump2020LandslideVictory",0.0,0.0,Neutral
_L_I_C_K  Twitter will be going down in the end.   will end up in jail at minimum.  I can' ,0.14444444444444446,-0.1277777777777778,Negative
"..., , , , , , , , ",0.0,0.0,Neutral
" No not everyone. I thought big Mike (Michelle) has a dick,Chrissy Teigen is a pedo Beluga whale (yes th ",0.1,0.0,Neutral
  is protecting pedophiles.,0.0,0.0,Neutral
Wonder what  's been buying on Wayfair  ,0.0,0.0,Neutral
See that part where it says \republican\? John McCain was a republican.\n,0.0,0.0,Neutral
  Or   waking up after a drunk bender.,1.0,-0.5,Negative
   really likes kids.\n\nAlso the prevailing attitude on the left is that every orientation is va ,0.1,0.1,Positive
It's entirely possible that   has created his own digital Domestic Terrorist Organization within his own Company...Twitter.,0.62,0.24,Positive
"Billionaire Republican buys major Twitter stake, may oust CEO amid GOP concerns of bias, reports say | Fox News ",0.5,0.0625,Positive
 You have to understand that   is communist and he belongs in China not the US.   ,0.0,0.0,Neutral
It's far more sinister when you take EVERYTHING into consideration..  converted to a RADICALIZED SECT OF ,0.8333333333333334,0.033333333333333326,Positive
  just gave me the power to delete other people tweets. Cool!,0.5125,0.15625,Positive
"  You see now I'm really questioning, I thought according to \some\ Anons,   had submi ",0.2,0.2,Positive
A big FUCK YOU to   and twittersafety\nYou are only attacking Q this hard because its real. You are part o ,0.5083333333333334,-0.09833333333333333,Negative
 Worst move ever. So many normies are googling everything they can about Q right now.  No one sells AR ,0.6785714285714285,-0.07142857142857144,Negative
The only red flags this raises with me is with Trump &amp; Barr. I already know   is vile\n\nTwitter HQ should ,0.5,0.0,Neutral
 Twitter is fascist!   is a Nazi. tick tick tick....(waiting for the ban hammer).,0.0,0.0,Neutral
"Every time you type a tweet but (wisely) click \discard\ instead of sending it, the tweet is saved on a server in t ",0.9,0.7,Positive
  Satanic Verses is a novel by Salman Rushdie. It not some satanic text. I can stand  Dor ,0.0,0.0,Neutral
 Quit blaming . ,0.0,0.0,Neutral
  . So sad he swirlies himself. No shame lime swirlie shame.,1.0,-0.5,Negative
_silenced I think someone needs to go to communist   and bitch slap him. But not open hand! With the b ,0.5,0.0,Neutral
   is their biggest supporter\n\nlolitaflight ghislanemaxwell epstein,0.0,0.0,Neutral
The idea of someone calling themself an leftist and then spending their days on Twitter trying to get billionaire J ,0.6,-0.05,Negative
 Obviously Paul Singer needs to get you removed since you refuse to stop the censorship of conservatives! ,0.5,0.0,Neutral
    Wrong ? I thought that was  's twitter ID,0.9,-0.5,Negative
 's hero..... ,0.0,0.0,Neutral
 QAnons!\nParler for American Patriot's by American Patriot's!\nWWG1WGA! Except you  ! You and ,0.0,0.0,Neutral
" Translated, Twitter's saying If you DONT believe DS &amp; its Narratives, then youre a problem &amp; must ",0.0,0.0,Neutral
  _Draino Probably   himself.,0.0,0.0,Neutral
" Anderson invented Twitter, not  . From Confessions of a Muckraker ",0.0,0.0,Neutral
QAnon will be back and political ads will be back once   is fired.,0.03333333333333333,0.0,Neutral
Praying for you  ...you're gonna need all the help you can get messing with the  chosen. ,0.0,0.0,Neutral
Once   is fired Twitter will grow like never before its because of him Twitter is going nowhere.,0.0,0.0,Neutral
   ,0.0,0.0,Neutral
 It not about the spreading of misinformation it simply the power and influence of the movement. People ,0.35714285714285715,0.0,Neutral
"   is the best Tech Company CEO on earth! Unlike Jeff Bezos, Bill Gates, and Warren Buffet ",0.3,1.0,Positive
"Oi, dumbass. Twitter is owned by  . A *conservative*.\nIf one of your own decides you or your comments are ",1.0,0.6,Positive
they made a movie about facebook and not twitter because   is boring and a white nationalist ,0.5,-0.5,Negative
 And   is most likely a pedophile. I don know how much I believe about this qanon stuff ,0.5666666666666667,0.2333333333333333,Positive
 Who elected   the decider of speech?,0.0,0.0,Neutral
   Yet   talks about eating pasta and reading the satanic verses. Who protecting who?,0.0,0.0,Neutral
 Why doesn't   just come out and say i'm a communist and hate freedom of speech!,0.9,-1.0,Negative
     I don't know  's mind. Judging from previ ,0.0,0.0,Neutral
  I heard   loves the cock...\n\nPass it on,0.0,0.0,Neutral
"_anne Ponder this Anne   is billionaire, single, never been married, no kids, far left, now shutting down Q. mmmm",0.3506349206349207,0.0246031746031746,Positive
  better have an unlisted address... ,0.5,0.5,Positive
   should be dragged back in court.,0.0,0.0,Neutral
"  In addition, we will ban on conservatives next week-- .",0.0,0.0,Neutral
" Uh, uh, uh......who is Twitter Safety, and what have they done with  ?",0.0,0.0,Neutral
_Cuse    HATES Trump,0.0,0.0,Neutral
 Weirdest storyline from 2020?  's redemption arc.,0.0,0.0,Neutral
  and The Dick Sucking Brigade are at it again. NukeTwitter ,0.0,0.0,Neutral
   must be a pedophile,0.0,0.0,Neutral
  Twitter is full of shit. They promote violence every single. \n\nThey are the closet thing to ,0.5214285714285715,0.02619047619047618,Positive
  is on the Epstein flight log?,0.0,0.0,Neutral
 Yep fu pedo protecting  ,0.0,0.0,Neutral
Is   sleeping with Chrissy Tiegen or John Legend?,0.0,0.0,Neutral
Also this boosts the case against   that he straight up lied to Congress.\n\n  should be charged ,0.4,0.2,Positive
  Most these  and famous people are killing children for adrenochrome which is blo ,0.75,0.5,Positive
 I would have thought by now that   would have been kidnapped and tried and a clone replac ,0.0,0.0,Neutral
I personally think the neighbors dog told   to do this. ,0.3,0.0,Neutral
This is false.   When is   going to take blatant misinformation &amp; disinformation seriously?  \Proactive\ ,0.5888888888888889,-0.41111111111111115,Negative
 Is   due for round two in front of Congress? Will  be consistent and shut down ANTIFA ,0.3284722222222222,-0.0576388888888889,Negative
"I'm just going to assume that Twitter CEO,  , endorses pedophilia, zoophilia, Antifa and doxxing at this ",0.0,0.0,Neutral
   The ones who actually do research and try to expose these pedophiles...her ,0.1,0.0,Neutral
_STR   will still be a woke &amp; stoned billionaire ,0.0,0.0,Neutral
"In case TWATTER takes me down im on PARLER. FACEBOOK, Instagram, twitch, telegram etc etc all under \nAMERIKINDRED ",0.2888888888888889,-0.15555555555555559,Negative
"   must endorse pedos, animal abusers and doxxers then.",0.0,0.0,Neutral
  You mean irresponsible since know one commenting here...not Twitter...can prove that ,0.6875,-0.3125,Negative
Because   is a Russian asset... ,0.0,0.0,Neutral
"CEO of Twitter,   and _Dinklage ... Separated at birth? ",0.0,0.0,Neutral
"And just like that, the \Q\ conspiracy theory gained legitimacy and credibility.\n\nNot quite the cancel   ",0.0,0.0,Neutral
Yes thank you   now if you could just ban Donald J Trump's account and all of his other little cohorts th ,0.4375,-0.15625,Negative
 Yea. They removed 150K QAnon Accts. I knew it was coming. I knew  wasnt going 2 leave anything ,0.0,0.0,Neutral
Very sad I donr have a Fn/bipoci flag emoji.   please get on it!!,1.0,-1.0,Negative
 If you ever get a chance watch the 2 Podcasts with Joe Rogan and   and his gal in charge of this ,0.0,0.0,Neutral
 Why are we Rs still on a Leftist platform &amp; making leftist   richer and richer while he sys ,0.6,-0.05,Negative
" \But wholly free speech is soooooo important\ will say  , Mark Zuckerberg, et al.",0.8,0.4,Positive
 Twitter is openly flaunting they have the architecture to control visibility of content and traffi ,0.5,0.0,Neutral
"At this point,   is just a stand-in for the US military-intelligence apparatus ",0.0,0.0,Neutral
"  deserves to be flayed alive, crucified, and salt poured upon his bleeding muscles.",0.4,0.1,Positive
